#feature	value	weight	wins	losses
pattern	606	-6.109328218609292	44	310769
pattern	607	-3.407972792439085	611	289240
pattern	608	-0.5764530619418992	5169	144168
pattern	609	0.42314031481749986	9593	98468
pattern	610	-1.155052658109509	4305	214151
pattern	611	-5.2699618413212015	112	341420
pattern	612	-12.698995804078864	0	327418
pattern	613	-5.801441459400638	46	238782
pattern	614	-5.83662461758456	55	295657
pattern	615	-0.3861510793814588	5171	119231
pattern	616	-1.8960599048236964	3181	331993
pattern	617	-0.021476902098397945	5561	89041
pattern	618	-9.314406639277326	2	358900
pattern	619	-0.47108520411246646	5473	137381
pattern	620	-2.6434042242627824	971	213979
pattern	621	-0.9110411910549644	3570	139137
pattern	622	-2.032779775327634	1627	194687
pattern	623	-0.5800454691922067	2455	68719
pattern	624	-3.3490669818653984	542	241902
pattern	625	-2.086971735411317	2076	262246
pattern	626	-12.525474809383544	0	275260
pattern	627	-2.188780458248221	924	129236
pattern	628	-1.8859608003369832	3285	339402
pattern	629	-1.0406064826739219	5978	265215
pattern	630	-6.022589672752116	45	291416
pattern	631	-1.62579807748633	3087	245883
pattern	632	-0.2957672729507195	5417	114109
pattern	633	-0.5725000553779447	6351	176436
pattern	634	-0.017725056936491804	6960	111024
pattern	635	-1.0650760928722058	3663	166536
pattern	636	-2.044297534854024	2260	273562
pattern	637	-0.27567912684583945	4303	88840
pattern	638	-4.2536371903352075	296	326456
pattern	639	-5.007437724507521	142	332885
pattern	640	-1.8695598729057703	2446	248608
pattern	641	-3.297926483366254	406	172176
pattern	642	-2.381464687541173	1089	184679
pattern	643	-8.713366216232792	1	101423
pattern	644	-12.658729636975233	0	314496
pattern	645	-2.2785684132349577	2263	346238
pattern	646	-12.672112001662432	0	318733
pattern	647	-5.022418256008338	76	180923
pattern	648	1.4128362091745317	21836	83309
pattern	649	-0.14599954956239927	7231	131134
pattern	650	-1.8356168061517062	2634	258781
pattern	651	-2.538655935238755	1272	252430
pattern	652	-0.3133045022390713	4549	97520
pattern	653	-2.8719908963185383	754	208836
pattern	654	-1.6554789496378288	2997	245906
pattern	655	-7.860495238262515	6	246390
pattern	656	-3.3664030394758893	464	210715
pattern	657	-2.5494671053712694	713	143039
pattern	658	-3.063613012663063	781	262002
pattern	659	-8.024367423639974	5	242395
pattern	660	-3.097919731740824	580	201369
pattern	661	0.7882673473905322	23011	163947
pattern	662	-3.5914149032014584	367	208728
pattern	663	1.1078304918410664	29278	151539
pattern	664	-1.789687256384398	2309	216668
pattern	665	-0.924250200226191	3578	141303
pattern	666	-5.0968276897133515	101	258957
pattern	667	-0.28090298621824905	4898	101654
pattern	668	0.5841943855533138	6655	58149
pattern	669	-0.734683416248628	4311	140851
pattern	670	-1.7930351461861145	2063	194234
pattern	671	-0.11231904753444552	7643	134015
pattern	672	-1.2713571615040915	3276	183064
pattern	673	-3.7353355514965707	357	234471
pattern	674	-1.2595083454582074	2681	148051
pattern	675	-4.1557316825244435	213	213024
pattern	676	-0.7393504796675788	3636	119353
pattern	677	-0.126082040938429	4743	84318
pattern	678	-0.4920113080130978	5245	134442
pattern	679	-2.507087802889945	1117	214783
pattern	680	-0.6523595363192721	3746	112719
pattern	681	1.206311233583036	21969	103044
pattern	682	-0.9153613149736222	4453	174302
pattern	683	-4.631356123039891	159	255889
pattern	684	-1.9197661334234095	2089	223256
pattern	685	0.6067191816860105	6160	52625
pattern	686	-0.6210098961694523	3535	103087
pattern	687	-2.837280320798189	729	195024
pattern	688	-1.1284120577955932	2167	104964
pattern	689	-0.06303277158426336	7070	118006
pattern	690	-7.648227757309797	27	889367
pattern	691	-0.4923952860890449	6982	179034
pattern	692	-1.9153228594462035	2091	222479
pattern	693	-1.8749189321640838	1493	152564
pattern	694	0.29373127518267583	6391	74664
pattern	695	-2.8883794983003046	865	243536
pattern	696	-4.50825239848899	175	249008
pattern	697	0.3915319855468083	5601	59338
pattern	698	-0.578313707553729	4323	120797
pattern	699	-1.2536310077825532	2372	130220
pattern	700	0.08474535007553213	4396	63294
pattern	701	-3.456776966587004	446	221699
pattern	702	1.0692511056751044	7989	42976
pattern	703	-0.9680524053575279	3305	136366
pattern	704	-4.782848976947671	151	282770
pattern	705	-0.3246743290028892	4209	91263
pattern	706	-2.1185206131945984	1083	141196
pattern	707	-1.276689175580585	2268	127415
pattern	708	-3.071521734664065	498	168398
pattern	709	-3.1672495479849347	1341	498973
pattern	710	-2.5450962009588074	1203	240280
pattern	711	-0.5792664624114942	2308	64554
pattern	712	-0.18822887347203726	3432	64924
pattern	713	-1.454746363724804	2421	162518
pattern	714	-4.707034704292082	159	276006
pattern	715	-2.453534373041789	1337	243678
pattern	716	-1.3390426475924575	2508	149963
pattern	717	-3.050070412680842	660	218435
pattern	718	-2.714106438627998	1020	241244
pattern	719	-1.600449528221654	3676	285468
pattern	720	-5.526025101358132	48	189168
pattern	721	0.4631370530734958	5141	50701
pattern	722	0.022170235434920943	3953	60591
pattern	723	-3.3773695495151967	416	191003
pattern	724	0.46471627125151854	7644	75267
pattern	725	0.25404077294908756	4586	55746
pattern	726	-3.9212366519963844	204	161378
pattern	727	-3.9076675380192922	180	140479
pattern	728	-0.688501365709219	3754	117117
pattern	729	-3.386786159964998	351	162688
pattern	730	-9.014453964861033	2	265892
pattern	731	-0.013448277935468465	4203	66759
pattern	732	-0.5527938452599688	3622	98659
pattern	733	-0.0012363399150816556	5043	79129
pattern	734	-3.4036280835166286	326	153669
pattern	735	0.1083093886551223	4126	58023
pattern	736	-0.2422474263406352	3146	62817
pattern	737	-0.5756317973222155	4841	134909
pattern	738	-7.045902445410861	8	145092
pattern	739	-12.207641119562457	0	200313
pattern	740	-0.5532418149910623	3988	108677
pattern	741	-8.048015726352155	3	150168
pattern	742	-6.784252661007629	11	153241
pattern	743	-6.789939857818102	11	154115
pattern	744	-0.36691746021389343	3593	81268
pattern	745	-0.4291511965194346	4494	108174
pattern	746	-3.881590128176038	180	136863
pattern	747	1.1070533876033772	5734	29701
pattern	748	0.6959671447109635	4833	37763
pattern	749	-0.04115611787732787	4098	66920
pattern	750	-5.812727931988691	30	157611
pattern	751	-1.4692833091076791	1505	102509
pattern	752	1.2449340345681656	6599	29779
pattern	753	-2.429907565968841	1035	184234
pattern	754	-0.3567285380384391	4153	92982
pattern	755	-4.915696531183664	66	141231
pattern	756	-2.2357721523341616	622	91185
pattern	757	-5.062143209514263	71	175880
pattern	758	-1.2085751692039577	2564	134559
pattern	759	-12.116442973969418	0	182853
pattern	760	-1.2421546738209686	1981	107514
pattern	761	0.07287517494016264	4456	64924
pattern	762	-0.22095234090787244	4547	88878
pattern	763	-2.9966146195990024	602	188870
pattern	764	0.35039795398388096	4789	52866
pattern	765	-4.405160453811021	139	178426
pattern	766	-2.8058820074836928	739	191588
pattern	767	-3.0473850306107653	610	201347
pattern	768	-0.7414053620319546	2710	89140
pattern	769	-3.1626438947123803	540	200019
pattern	770	-0.24961241864040096	4389	88284
pattern	771	-5.763977320794654	33	165091
pattern	772	-1.8369216298089792	1365	134284
pattern	773	-1.0158128474754444	2285	98893
pattern	774	-0.3887955086426553	4465	103225
pattern	775	-0.8093646702526511	3004	105759
pattern	776	-7.026099533633491	8	142247
pattern	777	-3.6692726489146414	260	159857
pattern	778	-1.0181409365155483	1643	71274
pattern	779	-1.9576093124700276	1259	139744
pattern	780	-1.380982845429298	1385	86363
pattern	781	-8.452334799685365	2	151558
pattern	782	-3.6256507468725094	252	148326
pattern	783	-0.5651034422433474	2747	75752
pattern	784	0.14366825874008202	4110	55790
pattern	785	1.3274011056855068	17345	72077
pattern	786	-7.606283725532124	4	128058
pattern	787	-4.1227273987170285	185	179022
pattern	788	-0.16065061426353858	3067	56441
pattern	789	-0.07402267134294283	4090	69021
pattern	790	-1.521130437872264	1298	93115
pattern	791	-1.0680742467710211	1794	81809
pattern	792	-3.2987643155108315	370	157043
pattern	793	-6.8258743833028435	9	130875
pattern	794	-6.091646850123925	15	104378
pattern	795	-1.940531993779831	1556	169784
pattern	796	-11.978424840101088	0	159280
pattern	797	-8.760468342218683	2	206253
pattern	798	-1.1957638293915238	2411	124919
pattern	799	-1.9382531565121783	996	108434
pattern	800	0.29727875376580876	3822	44493
pattern	801	-0.6335759109420285	2691	79467
pattern	802	0.24837454574549028	4071	49767
pattern	803	0.12402369463919279	3751	51927
pattern	804	0.07591341631095046	4222	61328
pattern	805	-2.5817529751162125	186	38548
pattern	806	-1.7815820713229265	1083	100807
pattern	807	-8.024903073510432	3	146737
pattern	808	-2.482669175140639	827	155187
pattern	809	-2.2363759238050647	613	89920
pattern	810	-1.192272979642966	2042	105432
pattern	811	-0.9327901727544754	1991	79304
pattern	812	-1.6602586032260167	1455	119958
pattern	813	-5.026352421405551	57	136265
pattern	814	-2.5450718966156223	548	109458
pattern	815	-3.205980742194946	209	80858
pattern	816	0.011130541430282083	4014	62209
pattern	817	-0.03503831522757274	3925	63704
pattern	818	-0.047129791582005316	3710	60947
pattern	819	-5.928089577420793	18	106280
pattern	820	-4.602297466882599	68	106359
pattern	821	0.025469669640547345	2960	45221
pattern	822	-8.750565968982682	1	105267
pattern	823	-0.7814523796160041	1783	61045
pattern	824	-1.2546313134727183	1280	70342
pattern	825	0.06219316009326849	2446	36021
pattern	826	0.0012976946774014273	3910	61196
pattern	827	-1.629676020498025	863	69009
pattern	828	-1.1580296355372073	1407	70201
pattern	829	-11.542376869553728	0	102988
pattern	830	-5.536202276651966	26	103630
pattern	831	-5.0209334060643105	46	109403
pattern	832	-2.4395622076372527	596	107124
pattern	833	-0.5757935238649206	2756	76817
pattern	834	0.006943328891248686	3355	52214
pattern	835	-0.49537398983838643	2476	63680
pattern	836	-0.35582711801662	2954	66078
pattern	837	-0.1928799086356532	2747	52208
pattern	838	-0.5736828930331371	2488	69201
pattern	839	-0.06925034213613677	3135	52653
pattern	840	-0.11292916945815758	2950	51758
pattern	841	-0.3163356801778564	2840	61068
pattern	842	-1.9452847568648786	991	108651
pattern	843	-0.46170368645589854	3270	81316
pattern	844	-0.48736898258013	3083	78659
pattern	845	-2.6423181703888146	640	140888
pattern	846	-0.35660483237613105	2461	55093
pattern	847	0.28280992050045545	3126	36921
pattern	848	-8.874767028958086	1	119188
pattern	849	-0.3099371599035246	2431	51940
pattern	850	-7.147957504328118	4	80976
pattern	851	1.2694106429478502	4196	18477
pattern	852	-6.493151394528659	14	145596
pattern	853	-0.3173229284570154	2471	53186
pattern	854	0.06976069821671861	2806	41011
pattern	855	0.671171288093284	3908	31302
pattern	856	-0.5336649871201117	1992	53232
pattern	857	-0.05182311604080674	2968	48987
pattern	858	0.09247804231828348	3510	50148
pattern	859	-2.093777612100408	708	90052
pattern	860	-1.1180483150692249	1353	64861
pattern	861	-8.423138418376022	2	147197
pattern	862	-0.5463034110179418	2921	79050
pattern	863	0.3719881481295343	3695	39918
pattern	864	-0.2615553691966875	2092	42586
pattern	865	-0.5727302487002609	2202	61188
pattern	866	-0.5917381165946711	2217	62787
pattern	867	-0.10815342383289066	2390	41733
pattern	868	-1.4626066310145271	680	46010
pattern	869	-4.956072684541369	48	106984
pattern	870	-2.1479249824683557	671	90095
pattern	871	-5.897023204946033	15	85918
pattern	872	0.27496418624543434	2749	32724
pattern	873	-6.323259086472012	9	79172
pattern	874	0.6265978539997196	3415	28600
pattern	875	-5.125735750030753	33	87204
pattern	876	0.19608289268163173	2328	29987
pattern	877	0.16022509065647222	2431	32457
pattern	878	0.2224682585242647	2753	34538
pattern	879	-5.1978244434410765	32	90888
pattern	880	-6.542510890390046	7	76828
pattern	881	-3.4931593379573433	212	109303
pattern	882	-1.7844448931034784	1115	104083
pattern	883	-0.3700867458026559	2199	49896
pattern	884	-4.91923171927105	42	90242
pattern	885	0.36392211184306106	2617	28501
pattern	886	-0.6280211409697137	1609	47252
pattern	887	-0.586782086749785	2247	63322
pattern	888	-0.6226373922211659	1909	55761
pattern	889	-0.9439998726933422	1966	79191
pattern	890	-0.4512168442977151	1796	44196
pattern	891	-2.347141425380258	466	76366
pattern	892	0.42679027657692936	2981	30487
pattern	893	-0.4490181928738588	1704	41840
pattern	894	-0.9359523296885206	1327	53024
pattern	895	-0.17079780983381196	1919	35675
pattern	896	-11.659843816792291	0	115825
pattern	897	-0.68250872076671	1686	52286
pattern	898	-5.322732721070087	29	93345
pattern	899	-0.4478917349919837	2170	53222
pattern	900	0.41796180716425896	3414	35225
pattern	901	-2.733132663819352	318	76666
pattern	902	-1.0757351382308515	1266	58176
pattern	903	-8.445778328073411	1	77611
pattern	904	-1.994812053812081	846	97464
pattern	905	-8.636244203047925	1	93895
pattern	906	0.03084120158903049	2056	31242
pattern	907	-1.4174216097272967	1048	67775
pattern	908	0.09976021093921077	2365	33544
pattern	909	0.09825296221509446	2650	37643
pattern	910	-1.3102359724236576	1141	66289
pattern	911	-1.775561397120977	643	59494
pattern	912	-0.46084594637146337	1839	45692
pattern	913	-6.0868767819500755	13	90089
pattern	914	-0.10910964400038095	2844	49708
pattern	915	-1.629399972399788	321	25664
pattern	916	-0.1283803489072654	1932	34425
pattern	917	0.7411869785403113	2863	21381
pattern	918	-0.9023038185777621	1145	44238
pattern	919	1.1422677984273142	3865	19327
pattern	920	-0.40356989634060736	1127	26443
pattern	921	-0.35882549378749773	1742	39084
pattern	922	0.6597458811577054	3214	26039
pattern	923	0.5769950633908878	3101	27291
pattern	924	-0.5581231129704579	1565	42857
pattern	925	0.04630118876326588	2048	30643
pattern	926	-1.8497958744278828	435	43352
pattern	927	0.7818503460415883	2488	17840
pattern	928	0.029152610032114997	1971	30001
pattern	929	0.42644236269855595	2363	24175
pattern	930	-0.45830221825830414	1696	42032
pattern	931	-0.9622310463899322	1332	54641
pattern	932	-0.2965814744442775	1372	28925
pattern	933	-0.3314367225648179	1419	30977
pattern	934	-1.9386399798238756	519	56528
pattern	935	-2.2694057589191354	292	44276
pattern	936	1.4318194845227632	4933	18466
pattern	937	-0.36459514799063014	1261	28456
pattern	938	-0.8986106738317892	1135	43690
pattern	939	-0.8959434528057615	1118	42921
pattern	940	-0.61877135789416	1236	35964
pattern	941	-3.2482409615689156	100	40371
pattern	942	-0.3280110794876037	1648	35853
pattern	943	-0.4738855757722969	1957	49262
pattern	944	-0.8124609462680656	1222	43156
pattern	945	0.33735920031748007	1958	21898
pattern	946	0.5543035528710502	2258	20328
pattern	947	-0.6248353943692365	882	25820
pattern	948	0.983892489831759	2206	12924
pattern	949	1.0696626545817443	2533	13620
pattern	950	-4.183562667846165	39	40158
pattern	951	0.31260764277015024	2260	25909
pattern	952	0.05837421290247426	1865	27570
pattern	953	-1.225228083049455	795	42424
pattern	954	-1.226159407069311	723	38618
pattern	955	-0.971354915335901	1055	43675
pattern	956	-0.9424362936363242	1198	48181
pattern	957	-0.23862183549110463	2277	45301
pattern	958	-1.0829394772943117	826	38232
pattern	959	0.9504812065025682	2722	16489
pattern	960	-0.3791823446743505	1126	25783
pattern	961	-2.367314854164206	264	44149
pattern	962	-1.076604607737312	1111	51098
pattern	963	0.025371873304828013	1420	21696
pattern	964	-4.184648702029787	48	49464
pattern	965	0.6205986895193984	1595	13438
pattern	966	-1.3786928704333692	464	28869
pattern	967	-0.5255475234131298	966	25606
pattern	968	1.5667903326948873	2037	6662
pattern	969	-10.913649929908004	0	54920
pattern	970	-6.88975475928072	2	31765
pattern	971	0.8244187350040899	2016	13853
pattern	972	-4.4879160985431215	45	62807
pattern	973	-1.8275236438597113	574	55943
pattern	974	0.2976949793721806	2192	25507
pattern	975	-4.857324117765144	24	48526
pattern	976	-1.065957102778892	520	23664
pattern	977	-0.5423803845760355	1303	35125
pattern	978	1.0879662832137447	2072	10939
pattern	979	0.7389648453141012	1682	12589
pattern	980	-0.9661418168503759	890	36653
pattern	981	-0.3808781027235045	1640	37616
pattern	982	-0.2577716958178947	1054	21375
pattern	983	-1.9096220858130957	348	36821
pattern	984	-0.5291989651180352	1003	26684
pattern	985	-2.81719363071122	73	19155
pattern	986	-0.8620276571278777	810	30060
pattern	987	-5.521366563925019	8	31589
pattern	988	-5.00510740867922	26	60930
pattern	989	-2.2988436785341007	224	34982
pattern	990	-1.5066137632819496	493	34859
pattern	991	-0.2703739669083332	1106	22714
pattern	992	0.5629079955218168	1556	13888
pattern	993	-0.4827967360135737	1091	27709
pattern	994	-0.4805225749145089	811	20551
pattern	995	-0.8146661204189412	735	26015
pattern	996	-0.8968716563757774	488	18753
pattern	997	0.4340940509046303	1239	12579
pattern	998	-4.585612351584373	20	30833
pattern	999	0.5434091879312711	1364	12414
pattern	1000	0.2552914610701798	1467	17810
pattern	1001	-0.018859029958796885	1129	18030
pattern	1002	-0.6179277389664358	781	22706
pattern	1003	-1.7315482856682451	315	27893
pattern	1004	0.22596242792531668	1140	14252
